AGYTYP,AGYTYPT,AGY,AGYT,AGYSUB,AGYSUBT,agy_typ,agy_typ2
1,Cabinet Level Agencies,CM,CM-DEPARTMENT OF COMMERCE,CM63,CM63-U.S. CENSUS BUREAU,Commerce and Information,Commerce and Information
1,Cabinet Level Agencies,DD,DD-DEPARTMENT OF DEFENSE,DD82,DD82-NATIONAL RECONNAISSANCE OFFICE,Defense,Defense
1,Cabinet Level Agencies,NV,NV-DEPARTMENT OF THE NAVY,NV60,NV60-UNITED STATES FLEET FORCES COMMAND,Defense,Defense
1,Cabinet Level Agencies,NV,NV-DEPARTMENT OF THE NAVY,NV72,NV72-NAVY RESERVE FORCE,Defense,Defense
1,Cabinet Level Agencies,VA,VA-DEPARTMENT OF VETERANS AFFAIRS,VAAG,VAAG-MY VA INITIATIVE,Health and Social Welfare,Health and Social Welfare
1,Cabinet Level Agencies,VA,VA-DEPARTMENT OF VETERANS AFFAIRS,VABK,VABK-OFFICE OF ENTERPRISE OPERATIONS,Health and Social Welfare,Health and Social Welfare
1,Cabinet Level Agencies,VA,VA-DEPARTMENT OF VETERANS AFFAIRS,VAHG,VAHG-VET CUSTOMER EXPER (VCE),Health and Social Welfare,Health and Social Welfare
2,Large Independent Agencies (1000 or more employees),GS,GS-GENERAL SERVICES ADMINISTRATION,GS18,GS18-TECHNOLOGY TRANSFORMATION SERVICE,Management and Administration,Management and Administration
2,Large Independent Agencies (1000 or more employees),GS,GS-GENERAL SERVICES ADMINISTRATION,GS33,GS33-OFFICE OF THE CUSTOMER EXPERIENCE,Management and Administration,Management and Administration
4,Small Independent Agencies (less than 100 employees),HB,HB-COMMITTEE FOR PURCHASE FROM PEOPLE WHO ARE BLIND OR SE VERELY DISABLED,HB**,HB**-UNSPECIFIED,Health and Social Welfare,Health and Social Welfare
1,Cabinet Level Agencies,VA,VA-DEPARTMENT OF VETERANS AFFAIRS,VAGB,VAGB-EXECUTIVE DIRECTOR FOR SECURITY AND LAW ENFORCEMENT,Health and Social Welfare,Health and Social Welfare
1,Cabinet Level Agencies,VA,VA-DEPARTMENT OF VETERANS AFFAIRS,VAGC,VAGC-DEP ASST SEC FOR EMERGENCY MGT & RESILIENCE,Health and Social Welfare,Health and Social Welfare
2,Large Independent Agencies (1000 or more employees),GS,GS-GENERAL SERVICES ADMINISTRATION,GS32,GS32-OFFICE OF STRATEGIC COMMUNICATION,Management and Administration,Management and Administration
4,Small Independent Agencies (less than 100 employees),GC,GC-GULF COAST ECOSYSTEM RESTORATION COUNCIL,GC00,GC00-GULF COAST ECOSYSTEM RESTORATION COUNCIL,Nature and Resources,Nature and Resources
4,Small Independent Agencies (less than 100 employees),HB,HB-COMMITTEE FOR PURCHASE FROM PEOPLE WHO ARE BLIND OR SE VERELY DISABLED,HB01,HB01-OFFICE OF THE COMMITTEE FOR PURCHASE FROM PEOPLE WHO A RE BLIND OR SEVERELY DISABLED,Health and Social Welfare,Health and Social Welfare
4,Small Independent Agencies (less than 100 employees),HB,HB-COMMITTEE FOR PURCHASE FROM PEOPLE WHO ARE BLIND OR SE VERELY DISABLED,HB02,HB02-OFFICE OF INSPECTOR GENERAL,Health and Social Welfare,Management and Administration
1,Cabinet Level Agencies,AF,AF-DEPARTMENT OF THE AIR FORCE,AF38,AF38-AFELM JCS,Defense,Defense
1,Cabinet Level Agencies,AF,AF-DEPARTMENT OF THE AIR FORCE,AFNG,AFNG-AIR NATIONAL GUARD UNITS (TITLE 32/TITLE 5),Defense,Defense
1,Cabinet Level Agencies,AF,AF-DEPARTMENT OF THE AIR FORCE,AFZG,"AFZG-U.S. SPECIAL OPERATIONS COMMAND (ANG, TITLE 32/TITLE 5)",Defense,Defense
1,Cabinet Level Agencies,AG,AG-DEPARTMENT OF AGRICULTURE,AG07,AG07-RURAL DEVELOPMENT,Nature and Resources,Nature and Resources
1,Cabinet Level Agencies,AR,AR-DEPARTMENT OF THE ARMY,ARCH,ARCH-US ARMY CIVILIAN HUMAN RESOURCES AGENCY,Defense,Defense
1,Cabinet Level Agencies,AR,AR-DEPARTMENT OF THE ARMY,ARFB,ARFB-US ARMY FINANCIAL MANAGEMENT COMMAND,Defense,Defense
1,Cabinet Level Agencies,AR,AR-DEPARTMENT OF THE ARMY,ARHC,ARHC-US ARMY HUMAN RESOURCES COMMAND (DRU),Defense,Defense
1,Cabinet Level Agencies,AR,AR-DEPARTMENT OF THE ARMY,ARNG,ARNG-ARMY NATIONAL GUARD UNITS (TITLE 32/TITLE 5),Defense,Defense
1,Cabinet Level Agencies,DD,DD-DEPARTMENT OF DEFENSE,DD83,DD83-MILITARY TREATMENT FACILITIES UNDER DHA,Defense,Defense
1,Cabinet Level Agencies,DL,DL-DEPARTMENT OF LABOR,DLSL,DLSL-OFFICE OF THE SOLICITOR,Work and Labor,Work and Labor
1,Cabinet Level Agencies,HE,HE-DEPARTMENT OF HEALTH AND HUMAN SERVICES,HE50,HE50-OFFICE OF MEDICARE HEARINGS AND APPEALS,Health and Social Welfare,Health and Social Welfare
1,Cabinet Level Agencies,VA,VA-DEPARTMENT OF VETERANS AFFAIRS,VAGD,"VAGD-EXECUTIVE DIRECTOR FOR IDENTITY, CREDENTIAL, AND ACCESSMANAGEMENT",Health and Social Welfare,Health and Social Welfare
1,Cabinet Level Agencies,VA,VA-DEPARTMENT OF VETERANS AFFAIRS,VAGE,VAGE-DIRECTOR FOR RESOURCE MANAGEMENT,Health and Social Welfare,Health and Social Welfare
3,Medium Independent Agencies (100-999 employees),GW,"GW-INTERNATIONAL BOUNDARY AND WATER COMMISSION, U.S. SECTION",GW00,"GW00-INTERNATIONAL BOUNDARY AND WATER COMMISSION, U.S. SECTION",Foreign Affairs,Foreign Affairs
1,All Agencies,TO,TO-TOTALS,TOTL,TOTL-ALL AGENCIES,Totals,Totals
